word,part_of_speech,category,lemma,word_count,index,question_id,mask_col,is_content_word
the,DET,,the,1,[68],0,evidence,False
causes,NOUN,,cause,1,[69],0,evidence,True
which,PRON,,which,1,[70],0,evidence,False
impel,VERB,,impel,1,[71],0,evidence,True
them,PRON,,they,1,[72],0,evidence,False
to,ADP,,to,1,[73],0,evidence,False
the,DET,,the,1,[74],0,evidence,False
separation,NOUN,,separation,1,[75],0,evidence,True
.,PUNCT,,.,0,[76],0,evidence,False
When,SCONJ,,when,1,[0],1,evidence,False
in,ADP,,in,1,[1],1,evidence,False
the,DET,,the,1,[2],1,evidence,False
Course,NOUN,,course,1,[3],1,evidence,True
of,ADP,,of,1,[4],1,evidence,False
human,ADJ,,human,1,[5],1,evidence,True
events,NOUN,,event,1,[6],1,evidence,True
",",PUNCT,,",",0,[7],1,evidence,False
it,PRON,,it,1,[8],1,evidence,False
becomes,VERB,,become,1,[9],1,evidence,True
necessary,ADJ,,necessary,1,[10],1,evidence,True
for,SCONJ,,for,1,[11],1,evidence,False
one,NUM,CARDINAL,one,1,[12],1,evidence,True
people,NOUN,,people,1,[13],1,evidence,True
to,PART,,to,1,[14],1,evidence,False
dissolve,VERB,,dissolve,1,[15],1,evidence,True
the,DET,,the,1,[16],1,evidence,False
political,ADJ,,political,1,[17],1,evidence,True
bands,NOUN,,band,1,[18],1,evidence,True
which,PRON,,which,1,[19],1,evidence,False
have,AUX,,have,1,[20],1,evidence,False
connected,VERB,,connect,1,[21],1,evidence,True
them,PRON,,they,1,[22],1,evidence,False
with,ADP,,with,1,[23],1,evidence,False
another,PRON,,another,1,[24],1,evidence,False
",",PUNCT,,",",0,[25],1,evidence,False
and,CCONJ,,and,1,[26],1,evidence,False
to,PART,,to,1,[27],1,evidence,False
assume,VERB,,assume,1,[28],1,evidence,True
among,ADP,,among,1,[29],1,evidence,False
the,DET,,the,1,[30],1,evidence,False
powers,NOUN,,power,1,[31],1,evidence,True
of,ADP,,of,1,[32],1,evidence,False
the,DET,,the,1,[33],1,evidence,False
earth,NOUN,,earth,1,[34],1,evidence,True
",",PUNCT,,",",0,[35],1,evidence,False
the,DET,,the,1,[36],1,evidence,False
separate,ADJ,,separate,1,[37],1,evidence,True
and,CCONJ,,and,1,[38],1,evidence,False
equal,ADJ,,equal,1,[39],1,evidence,True
station,NOUN,,station,1,[40],1,evidence,True
to,PART,,to,1,[41],1,evidence,False
which,PRON,,which,1,[42],1,evidence,False
the Laws of Nature and of Nature’s,DET,WORK_OF_ART,the Laws of Nature and of Nature’s,7,"[43, 44, 45, 46, 47, 48, 49, 50]",1,evidence,True
God,PROPN,,God,1,[51],1,evidence,True
entitle,VERB,,entitle,1,[52],1,evidence,True
them,PRON,,they,1,[53],1,evidence,False
",",PUNCT,,",",0,[54],1,evidence,False
a,DET,,a,1,[55],1,evidence,False
decent,ADJ,,decent,1,[56],1,evidence,True
respect,NOUN,,respect,1,[57],1,evidence,True
to,ADP,,to,1,[58],1,evidence,False
the,DET,,the,1,[59],1,evidence,False
opinions,NOUN,,opinion,1,[60],1,evidence,True
of,ADP,,of,1,[61],1,evidence,False
mankind,NOUN,,mankind,1,[62],1,evidence,True
requires,VERB,,require,1,[63],1,evidence,True
that,SCONJ,,that,1,[64],1,evidence,False
they,PRON,,they,1,[65],1,evidence,False
should,AUX,,should,1,[66],1,evidence,False
declare,VERB,,declare,1,[67],1,evidence,True
the,DET,,the,1,[68],1,evidence,False
causes,NOUN,,cause,1,[69],1,evidence,True
which,PRON,,which,1,[70],1,evidence,False
impel,VERB,,impel,1,[71],1,evidence,True
them,PRON,,they,1,[72],1,evidence,False
to,ADP,,to,1,[73],1,evidence,False
the,DET,,the,1,[74],1,evidence,False
separation,NOUN,,separation,1,[75],1,evidence,True
.,PUNCT,,.,0,[76],1,evidence,False
When,SCONJ,,when,1,[0],2,evidence,False
in,ADP,,in,1,[1],2,evidence,False
the,DET,,the,1,[2],2,evidence,False
Course,NOUN,,course,1,[3],2,evidence,True
of,ADP,,of,1,[4],2,evidence,False
human,ADJ,,human,1,[5],2,evidence,True
events,NOUN,,event,1,[6],2,evidence,True
",",PUNCT,,",",0,[7],2,evidence,False
it,PRON,,it,1,[8],2,evidence,False
becomes,VERB,,become,1,[9],2,evidence,True
necessary,ADJ,,necessary,1,[10],2,evidence,True
for,SCONJ,,for,1,[11],2,evidence,False
one,NUM,CARDINAL,one,1,[12],2,evidence,True
people,NOUN,,people,1,[13],2,evidence,True
to,PART,,to,1,[14],2,evidence,False
dissolve,VERB,,dissolve,1,[15],2,evidence,True
the,DET,,the,1,[16],2,evidence,False
political,ADJ,,political,1,[17],2,evidence,True
bands,NOUN,,band,1,[18],2,evidence,True
which,PRON,,which,1,[19],2,evidence,False
have,AUX,,have,1,[20],2,evidence,False
connected,VERB,,connect,1,[21],2,evidence,True
them,PRON,,they,1,[22],2,evidence,False
with,ADP,,with,1,[23],2,evidence,False
another,PRON,,another,1,[24],2,evidence,False
",",PUNCT,,",",0,[25],2,evidence,False
and,CCONJ,,and,1,[26],2,evidence,False
to,PART,,to,1,[27],2,evidence,False
assume,VERB,,assume,1,[28],2,evidence,True
among,ADP,,among,1,[29],2,evidence,False
the,DET,,the,1,[30],2,evidence,False
powers,NOUN,,power,1,[31],2,evidence,True
of,ADP,,of,1,[32],2,evidence,False
the,DET,,the,1,[33],2,evidence,False
earth,NOUN,,earth,1,[34],2,evidence,True
",",PUNCT,,",",0,[35],2,evidence,False
the,DET,,the,1,[36],2,evidence,False
separate,ADJ,,separate,1,[37],2,evidence,True
and,CCONJ,,and,1,[38],2,evidence,False
equal,ADJ,,equal,1,[39],2,evidence,True
station,NOUN,,station,1,[40],2,evidence,True
to,PART,,to,1,[41],2,evidence,False
which,PRON,,which,1,[42],2,evidence,False
the Laws of Nature and of Nature’s,DET,WORK_OF_ART,the Laws of Nature and of Nature’s,7,"[43, 44, 45, 46, 47, 48, 49, 50]",2,evidence,True
God,PROPN,,God,1,[51],2,evidence,True
entitle,VERB,,entitle,1,[52],2,evidence,True
them,PRON,,they,1,[53],2,evidence,False
",",PUNCT,,",",0,[54],2,evidence,False
a,DET,,a,1,[55],2,evidence,False
decent,ADJ,,decent,1,[56],2,evidence,True
respect,NOUN,,respect,1,[57],2,evidence,True
to,ADP,,to,1,[58],2,evidence,False
the,DET,,the,1,[59],2,evidence,False
opinions,NOUN,,opinion,1,[60],2,evidence,True
of,ADP,,of,1,[61],2,evidence,False
mankind,NOUN,,mankind,1,[62],2,evidence,True
requires,VERB,,require,1,[63],2,evidence,True
that,SCONJ,,that,1,[64],2,evidence,False
they,PRON,,they,1,[65],2,evidence,False
should,AUX,,should,1,[66],2,evidence,False
declare,VERB,,declare,1,[67],2,evidence,True
the,DET,,the,1,[68],2,evidence,False
causes,NOUN,,cause,1,[69],2,evidence,True
which,PRON,,which,1,[70],2,evidence,False
impel,VERB,,impel,1,[71],2,evidence,True
them,PRON,,they,1,[72],2,evidence,False
to,ADP,,to,1,[73],2,evidence,False
the,DET,,the,1,[74],2,evidence,False
separation,NOUN,,separation,1,[75],2,evidence,True
.,PUNCT,,.,0,[76],2,evidence,False
When,SCONJ,,when,1,[0],3,evidence,False
in,ADP,,in,1,[1],3,evidence,False
the,DET,,the,1,[2],3,evidence,False
Course,NOUN,,course,1,[3],3,evidence,True
of,ADP,,of,1,[4],3,evidence,False
human,ADJ,,human,1,[5],3,evidence,True
events,NOUN,,event,1,[6],3,evidence,True
",",PUNCT,,",",0,[7],3,evidence,False
it,PRON,,it,1,[8],3,evidence,False
becomes,VERB,,become,1,[9],3,evidence,True
necessary,ADJ,,necessary,1,[10],3,evidence,True
for,SCONJ,,for,1,[11],3,evidence,False
one,NUM,CARDINAL,one,1,[12],3,evidence,True
people,NOUN,,people,1,[13],3,evidence,True
to,PART,,to,1,[14],3,evidence,False
dissolve,VERB,,dissolve,1,[15],3,evidence,True
the,DET,,the,1,[16],3,evidence,False
political,ADJ,,political,1,[17],3,evidence,True
bands,NOUN,,band,1,[18],3,evidence,True
which,PRON,,which,1,[19],3,evidence,False
have,AUX,,have,1,[20],3,evidence,False
connected,VERB,,connect,1,[21],3,evidence,True
them,PRON,,they,1,[22],3,evidence,False
with,ADP,,with,1,[23],3,evidence,False
another,PRON,,another,1,[24],3,evidence,False
",",PUNCT,,",",0,[25],3,evidence,False
and,CCONJ,,and,1,[26],3,evidence,False
to,PART,,to,1,[27],3,evidence,False
assume,VERB,,assume,1,[28],3,evidence,True
among,ADP,,among,1,[29],3,evidence,False
the,DET,,the,1,[30],3,evidence,False
powers,NOUN,,power,1,[31],3,evidence,True
of,ADP,,of,1,[32],3,evidence,False
the,DET,,the,1,[33],3,evidence,False
earth,NOUN,,earth,1,[34],3,evidence,True
",",PUNCT,,",",0,[35],3,evidence,False
the,DET,,the,1,[36],3,evidence,False
separate,ADJ,,separate,1,[37],3,evidence,True
and,CCONJ,,and,1,[38],3,evidence,False
equal,ADJ,,equal,1,[39],3,evidence,True
station,NOUN,,station,1,[40],3,evidence,True
to,PART,,to,1,[41],3,evidence,False
which,PRON,,which,1,[42],3,evidence,False
the Laws of Nature and of Nature’s,DET,WORK_OF_ART,the Laws of Nature and of Nature’s,7,"[43, 44, 45, 46, 47, 48, 49, 50]",3,evidence,True
God,PROPN,,God,1,[51],3,evidence,True
entitle,VERB,,entitle,1,[52],3,evidence,True
them,PRON,,they,1,[53],3,evidence,False
",",PUNCT,,",",0,[54],3,evidence,False
a,DET,,a,1,[55],3,evidence,False
decent,ADJ,,decent,1,[56],3,evidence,True
respect,NOUN,,respect,1,[57],3,evidence,True
to,ADP,,to,1,[58],3,evidence,False
the,DET,,the,1,[59],3,evidence,False
opinions,NOUN,,opinion,1,[60],3,evidence,True
of,ADP,,of,1,[61],3,evidence,False
mankind,NOUN,,mankind,1,[62],3,evidence,True
requires,VERB,,require,1,[63],3,evidence,True
that,SCONJ,,that,1,[64],3,evidence,False
they,PRON,,they,1,[65],3,evidence,False
should,AUX,,should,1,[66],3,evidence,False
declare,VERB,,declare,1,[67],3,evidence,True
the,DET,,the,1,[68],3,evidence,False
causes,NOUN,,cause,1,[69],3,evidence,True
which,PRON,,which,1,[70],3,evidence,False
impel,VERB,,impel,1,[71],3,evidence,True
them,PRON,,they,1,[72],3,evidence,False
to,ADP,,to,1,[73],3,evidence,False
the,DET,,the,1,[74],3,evidence,False
separation,NOUN,,separation,1,[75],3,evidence,True
.,PUNCT,,.,0,[76],3,evidence,False
When,SCONJ,,when,1,[0],4,evidence,False
in,ADP,,in,1,[1],4,evidence,False
the,DET,,the,1,[2],4,evidence,False
Course,NOUN,,course,1,[3],4,evidence,True
of,ADP,,of,1,[4],4,evidence,False
human,ADJ,,human,1,[5],4,evidence,True
events,NOUN,,event,1,[6],4,evidence,True
",",PUNCT,,",",0,[7],4,evidence,False
it,PRON,,it,1,[8],4,evidence,False
becomes,VERB,,become,1,[9],4,evidence,True
necessary,ADJ,,necessary,1,[10],4,evidence,True
for,SCONJ,,for,1,[11],4,evidence,False
one,NUM,CARDINAL,one,1,[12],4,evidence,True
people,NOUN,,people,1,[13],4,evidence,True
to,PART,,to,1,[14],4,evidence,False
dissolve,VERB,,dissolve,1,[15],4,evidence,True
the,DET,,the,1,[16],4,evidence,False
political,ADJ,,political,1,[17],4,evidence,True
bands,NOUN,,band,1,[18],4,evidence,True
which,PRON,,which,1,[19],4,evidence,False
have,AUX,,have,1,[20],4,evidence,False
connected,VERB,,connect,1,[21],4,evidence,True
them,PRON,,they,1,[22],4,evidence,False
with,ADP,,with,1,[23],4,evidence,False
another,PRON,,another,1,[24],4,evidence,False
",",PUNCT,,",",0,[25],4,evidence,False
and,CCONJ,,and,1,[26],4,evidence,False
to,PART,,to,1,[27],4,evidence,False
assume,VERB,,assume,1,[28],4,evidence,True
among,ADP,,among,1,[29],4,evidence,False
the,DET,,the,1,[30],4,evidence,False
powers,NOUN,,power,1,[31],4,evidence,True
of,ADP,,of,1,[32],4,evidence,False
the,DET,,the,1,[33],4,evidence,False
earth,NOUN,,earth,1,[34],4,evidence,True
",",PUNCT,,",",0,[35],4,evidence,False
the,DET,,the,1,[36],4,evidence,False
separate,ADJ,,separate,1,[37],4,evidence,True
and,CCONJ,,and,1,[38],4,evidence,False
equal,ADJ,,equal,1,[39],4,evidence,True
station,NOUN,,station,1,[40],4,evidence,True
to,PART,,to,1,[41],4,evidence,False
which,PRON,,which,1,[42],4,evidence,False
the Laws of Nature and of Nature’s,DET,WORK_OF_ART,the Laws of Nature and of Nature’s,7,"[43, 44, 45, 46, 47, 48, 49, 50]",4,evidence,True
God,PROPN,,God,1,[51],4,evidence,True
entitle,VERB,,entitle,1,[52],4,evidence,True
them,PRON,,they,1,[53],4,evidence,False
",",PUNCT,,",",0,[54],4,evidence,False
a,DET,,a,1,[55],4,evidence,False
decent,ADJ,,decent,1,[56],4,evidence,True
respect,NOUN,,respect,1,[57],4,evidence,True
to,ADP,,to,1,[58],4,evidence,False
the,DET,,the,1,[59],4,evidence,False
opinions,NOUN,,opinion,1,[60],4,evidence,True
of,ADP,,of,1,[61],4,evidence,False
mankind,NOUN,,mankind,1,[62],4,evidence,True
requires,VERB,,require,1,[63],4,evidence,True
that,SCONJ,,that,1,[64],4,evidence,False
they,PRON,,they,1,[65],4,evidence,False
should,AUX,,should,1,[66],4,evidence,False
declare,VERB,,declare,1,[67],4,evidence,True
the,DET,,the,1,[68],4,evidence,False
causes,NOUN,,cause,1,[69],4,evidence,True
which,PRON,,which,1,[70],4,evidence,False
impel,VERB,,impel,1,[71],4,evidence,True
them,PRON,,they,1,[72],4,evidence,False
to,ADP,,to,1,[73],4,evidence,False
the,DET,,the,1,[74],4,evidence,False
separation,NOUN,,separation,1,[75],4,evidence,True
.,PUNCT,,.,0,[76],4,evidence,False
When,SCONJ,,when,1,[0],5,evidence,False
in,ADP,,in,1,[1],5,evidence,False
the,DET,,the,1,[2],5,evidence,False
Course,NOUN,,course,1,[3],5,evidence,True
of,ADP,,of,1,[4],5,evidence,False
human,ADJ,,human,1,[5],5,evidence,True
events,NOUN,,event,1,[6],5,evidence,True
",",PUNCT,,",",0,[7],5,evidence,False
it,PRON,,it,1,[8],5,evidence,False
becomes,VERB,,become,1,[9],5,evidence,True
necessary,ADJ,,necessary,1,[10],5,evidence,True
for,SCONJ,,for,1,[11],5,evidence,False
one,NUM,CARDINAL,one,1,[12],5,evidence,True
people,NOUN,,people,1,[13],5,evidence,True
to,PART,,to,1,[14],5,evidence,False
dissolve,VERB,,dissolve,1,[15],5,evidence,True
the,DET,,the,1,[16],5,evidence,False
political,ADJ,,political,1,[17],5,evidence,True
bands,NOUN,,band,1,[18],5,evidence,True
which,PRON,,which,1,[19],5,evidence,False
have,AUX,,have,1,[20],5,evidence,False
connected,VERB,,connect,1,[21],5,evidence,True
them,PRON,,they,1,[22],5,evidence,False
with,ADP,,with,1,[23],5,evidence,False
another,PRON,,another,1,[24],5,evidence,False
",",PUNCT,,",",0,[25],5,evidence,False
and,CCONJ,,and,1,[26],5,evidence,False
to,PART,,to,1,[27],5,evidence,False
assume,VERB,,assume,1,[28],5,evidence,True
among,ADP,,among,1,[29],5,evidence,False
the,DET,,the,1,[30],5,evidence,False
powers,NOUN,,power,1,[31],5,evidence,True
of,ADP,,of,1,[32],5,evidence,False
the,DET,,the,1,[33],5,evidence,False
earth,NOUN,,earth,1,[34],5,evidence,True
",",PUNCT,,",",0,[35],5,evidence,False
the,DET,,the,1,[36],5,evidence,False
separate,ADJ,,separate,1,[37],5,evidence,True
and,CCONJ,,and,1,[38],5,evidence,False
equal,ADJ,,equal,1,[39],5,evidence,True
station,NOUN,,station,1,[40],5,evidence,True
to,PART,,to,1,[41],5,evidence,False
which,PRON,,which,1,[42],5,evidence,False
the Laws of Nature and of Nature’s,DET,WORK_OF_ART,the Laws of Nature and of Nature’s,7,"[43, 44, 45, 46, 47, 48, 49, 50]",5,evidence,True
God,PROPN,,God,1,[51],5,evidence,True
entitle,VERB,,entitle,1,[52],5,evidence,True
them,PRON,,they,1,[53],5,evidence,False
",",PUNCT,,",",0,[54],5,evidence,False
a,DET,,a,1,[55],5,evidence,False
decent,ADJ,,decent,1,[56],5,evidence,True
respect,NOUN,,respect,1,[57],5,evidence,True
to,ADP,,to,1,[58],5,evidence,False
the,DET,,the,1,[59],5,evidence,False
opinions,NOUN,,opinion,1,[60],5,evidence,True
of,ADP,,of,1,[61],5,evidence,False
mankind,NOUN,,mankind,1,[62],5,evidence,True
requires,VERB,,require,1,[63],5,evidence,True
that,SCONJ,,that,1,[64],5,evidence,False
they,PRON,,they,1,[65],5,evidence,False
should,AUX,,should,1,[66],5,evidence,False
declare,VERB,,declare,1,[67],5,evidence,True
the,DET,,the,1,[68],5,evidence,False
causes,NOUN,,cause,1,[69],5,evidence,True
which,PRON,,which,1,[70],5,evidence,False
impel,VERB,,impel,1,[71],5,evidence,True
them,PRON,,they,1,[72],5,evidence,False
to,ADP,,to,1,[73],5,evidence,False
the,DET,,the,1,[74],5,evidence,False
separation,NOUN,,separation,1,[75],5,evidence,True
.,PUNCT,,.,0,[76],5,evidence,False
When,SCONJ,,when,1,[0],6,evidence,False
in,ADP,,in,1,[1],6,evidence,False
the,DET,,the,1,[2],6,evidence,False
Course,NOUN,,course,1,[3],6,evidence,True
of,ADP,,of,1,[4],6,evidence,False
human,ADJ,,human,1,[5],6,evidence,True
events,NOUN,,event,1,[6],6,evidence,True
",",PUNCT,,",",0,[7],6,evidence,False
it,PRON,,it,1,[8],6,evidence,False
becomes,VERB,,become,1,[9],6,evidence,True
necessary,ADJ,,necessary,1,[10],6,evidence,True
for,SCONJ,,for,1,[11],6,evidence,False
one,NUM,CARDINAL,one,1,[12],6,evidence,True
people,NOUN,,people,1,[13],6,evidence,True
to,PART,,to,1,[14],6,evidence,False
dissolve,VERB,,dissolve,1,[15],6,evidence,True
the,DET,,the,1,[16],6,evidence,False
political,ADJ,,political,1,[17],6,evidence,True
bands,NOUN,,band,1,[18],6,evidence,True
which,PRON,,which,1,[19],6,evidence,False
have,AUX,,have,1,[20],6,evidence,False
connected,VERB,,connect,1,[21],6,evidence,True
them,PRON,,they,1,[22],6,evidence,False
with,ADP,,with,1,[23],6,evidence,False
another,PRON,,another,1,[24],6,evidence,False
",",PUNCT,,",",0,[25],6,evidence,False
and,CCONJ,,and,1,[26],6,evidence,False
to,PART,,to,1,[27],6,evidence,False
assume,VERB,,assume,1,[28],6,evidence,True
among,ADP,,among,1,[29],6,evidence,False
the,DET,,the,1,[30],6,evidence,False
powers,NOUN,,power,1,[31],6,evidence,True
of,ADP,,of,1,[32],6,evidence,False
the,DET,,the,1,[33],6,evidence,False
earth,NOUN,,earth,1,[34],6,evidence,True
",",PUNCT,,",",0,[35],6,evidence,False
the,DET,,the,1,[36],6,evidence,False
separate,ADJ,,separate,1,[37],6,evidence,True
and,CCONJ,,and,1,[38],6,evidence,False
equal,ADJ,,equal,1,[39],6,evidence,True
station,NOUN,,station,1,[40],6,evidence,True
to,PART,,to,1,[41],6,evidence,False
which,PRON,,which,1,[42],6,evidence,False
the Laws of Nature and of Nature’s,DET,WORK_OF_ART,the Laws of Nature and of Nature’s,7,"[43, 44, 45, 46, 47, 48, 49, 50]",6,evidence,True
God,PROPN,,God,1,[51],6,evidence,True
entitle,VERB,,entitle,1,[52],6,evidence,True
them,PRON,,they,1,[53],6,evidence,False
",",PUNCT,,",",0,[54],6,evidence,False
a,DET,,a,1,[55],6,evidence,False
decent,ADJ,,decent,1,[56],6,evidence,True
respect,NOUN,,respect,1,[57],6,evidence,True
to,ADP,,to,1,[58],6,evidence,False
the,DET,,the,1,[59],6,evidence,False
opinions,NOUN,,opinion,1,[60],6,evidence,True
of,ADP,,of,1,[61],6,evidence,False
mankind,NOUN,,mankind,1,[62],6,evidence,True
requires,VERB,,require,1,[63],6,evidence,True
that,SCONJ,,that,1,[64],6,evidence,False
they,PRON,,they,1,[65],6,evidence,False
should,AUX,,should,1,[66],6,evidence,False
declare,VERB,,declare,1,[67],6,evidence,True
the,DET,,the,1,[68],6,evidence,False
causes,NOUN,,cause,1,[69],6,evidence,True
which,PRON,,which,1,[70],6,evidence,False
impel,VERB,,impel,1,[71],6,evidence,True
them,PRON,,they,1,[72],6,evidence,False
to,ADP,,to,1,[73],6,evidence,False
the,DET,,the,1,[74],6,evidence,False
separation,NOUN,,separation,1,[75],6,evidence,True
.,PUNCT,,.,0,[76],6,evidence,False
When,SCONJ,,when,1,[0],7,evidence,False
in,ADP,,in,1,[1],7,evidence,False
the,DET,,the,1,[2],7,evidence,False
Course,NOUN,,course,1,[3],7,evidence,True
of,ADP,,of,1,[4],7,evidence,False
human,ADJ,,human,1,[5],7,evidence,True
events,NOUN,,event,1,[6],7,evidence,True
",",PUNCT,,",",0,[7],7,evidence,False
it,PRON,,it,1,[8],7,evidence,False
becomes,VERB,,become,1,[9],7,evidence,True
necessary,ADJ,,necessary,1,[10],7,evidence,True
for,SCONJ,,for,1,[11],7,evidence,False
one,NUM,CARDINAL,one,1,[12],7,evidence,True
people,NOUN,,people,1,[13],7,evidence,True
to,PART,,to,1,[14],7,evidence,False
dissolve,VERB,,dissolve,1,[15],7,evidence,True
the,DET,,the,1,[16],7,evidence,False
political,ADJ,,political,1,[17],7,evidence,True
bands,NOUN,,band,1,[18],7,evidence,True
which,PRON,,which,1,[19],7,evidence,False
have,AUX,,have,1,[20],7,evidence,False
connected,VERB,,connect,1,[21],7,evidence,True
them,PRON,,they,1,[22],7,evidence,False
with,ADP,,with,1,[23],7,evidence,False
another,PRON,,another,1,[24],7,evidence,False
",",PUNCT,,",",0,[25],7,evidence,False
and,CCONJ,,and,1,[26],7,evidence,False
to,PART,,to,1,[27],7,evidence,False
assume,VERB,,assume,1,[28],7,evidence,True
among,ADP,,among,1,[29],7,evidence,False
the,DET,,the,1,[30],7,evidence,False
powers,NOUN,,power,1,[31],7,evidence,True
of,ADP,,of,1,[32],7,evidence,False
the,DET,,the,1,[33],7,evidence,False
earth,NOUN,,earth,1,[34],7,evidence,True
",",PUNCT,,",",0,[35],7,evidence,False
the,DET,,the,1,[36],7,evidence,False
separate,ADJ,,separate,1,[37],7,evidence,True
and,CCONJ,,and,1,[38],7,evidence,False
equal,ADJ,,equal,1,[39],7,evidence,True
station,NOUN,,station,1,[40],7,evidence,True
to,PART,,to,1,[41],7,evidence,False
which,PRON,,which,1,[42],7,evidence,False
the Laws of Nature and of Nature’s,DET,WORK_OF_ART,the Laws of Nature and of Nature’s,7,"[43, 44, 45, 46, 47, 48, 49, 50]",7,evidence,True
God,PROPN,,God,1,[51],7,evidence,True
entitle,VERB,,entitle,1,[52],7,evidence,True
them,PRON,,they,1,[53],7,evidence,False
",",PUNCT,,",",0,[54],7,evidence,False
a,DET,,a,1,[55],7,evidence,False
decent,ADJ,,decent,1,[56],7,evidence,True
respect,NOUN,,respect,1,[57],7,evidence,True
to,ADP,,to,1,[58],7,evidence,False
the,DET,,the,1,[59],7,evidence,False
opinions,NOUN,,opinion,1,[60],7,evidence,True
of,ADP,,of,1,[61],7,evidence,False
mankind,NOUN,,mankind,1,[62],7,evidence,True
requires,VERB,,require,1,[63],7,evidence,True
that,SCONJ,,that,1,[64],7,evidence,False
they,PRON,,they,1,[65],7,evidence,False
should,AUX,,should,1,[66],7,evidence,False
declare,VERB,,declare,1,[67],7,evidence,True
the,DET,,the,1,[68],7,evidence,False
causes,NOUN,,cause,1,[69],7,evidence,True
which,PRON,,which,1,[70],7,evidence,False
impel,VERB,,impel,1,[71],7,evidence,True
them,PRON,,they,1,[72],7,evidence,False
to,ADP,,to,1,[73],7,evidence,False
the,DET,,the,1,[74],7,evidence,False
separation,NOUN,,separation,1,[75],7,evidence,True
.,PUNCT,,.,0,[76],7,evidence,False
When,SCONJ,,when,1,[0],8,evidence,False
in,ADP,,in,1,[1],8,evidence,False
the,DET,,the,1,[2],8,evidence,False
Course,NOUN,,course,1,[3],8,evidence,True
of,ADP,,of,1,[4],8,evidence,False
human,ADJ,,human,1,[5],8,evidence,True
events,NOUN,,event,1,[6],8,evidence,True
",",PUNCT,,",",0,[7],8,evidence,False
it,PRON,,it,1,[8],8,evidence,False
becomes,VERB,,become,1,[9],8,evidence,True
necessary,ADJ,,necessary,1,[10],8,evidence,True
for,SCONJ,,for,1,[11],8,evidence,False
one,NUM,CARDINAL,one,1,[12],8,evidence,True
people,NOUN,,people,1,[13],8,evidence,True
to,PART,,to,1,[14],8,evidence,False
dissolve,VERB,,dissolve,1,[15],8,evidence,True
the,DET,,the,1,[16],8,evidence,False
political,ADJ,,political,1,[17],8,evidence,True
bands,NOUN,,band,1,[18],8,evidence,True
which,PRON,,which,1,[19],8,evidence,False
